COD_VEHICLE,COD_PATH,Start Inventory,Target Inventory,pQuantityVehicles,isFeasible
0.58LKM-1000L,7243,1000,1,1,1
0.65LKM-1200L,7243,1200,1,1,1
0.546LKM-600L,7243,600,1,1,1
0.715LKM-800L,7243,800,1,1,1
0.754LKM-1000L,7243,1000,1,1,1
0.845LKM-1200L,7243,1200,1,1,1
0.42LKM-600L,7244,600,1,1,1
0.55LKM-800L,7244,800,1,1,1
0.58LKM-1000L,7244,1000,1,1,1
0.65LKM-1200L,7244,1200,1,1,1
0.546LKM-600L,7244,600,1,1,1
0.715LKM-800L,7244,800,1,1,1
0.754LKM-1000L,7244,1000,1,1,1
0.845LKM-1200L,7244,1200,1,1,1
0.42LKM-600L,7245,600,1,1,1
0.55LKM-800L,7245,800,1,1,1
0.58LKM-1000L,7245,1000,1,1,1
0.65LKM-1200L,7245,1200,1,1,1
0.546LKM-600L,7245,600,1,1,1
0.715LKM-800L,7245,800,1,1,1
0.754LKM-1000L,7245,1000,1,1,1
0.845LKM-1200L,7245,1200,1,1,1
0.42LKM-600L,7246,600,1,1,1
0.55LKM-800L,7246,800,1,1,1
0.58LKM-1000L,7246,1000,1,1,1
0.65LKM-1200L,7246,1200,1,1,1
0.546LKM-600L,7246,600,1,1,1
0.715LKM-800L,7246,800,1,1,1
0.754LKM-1000L,7246,1000,1,1,1
0.845LKM-1200L,7246,1200,1,1,1
0.42LKM-600L,7247,600,1,1,1
0.55LKM-800L,7247,800,1,1,1
0.58LKM-1000L,7247,1000,1,1,1
0.65LKM-1200L,7247,1200,1,1,1
0.546LKM-600L,7247,600,1,1,1
0.715LKM-800L,7247,800,1,1,1
0.754LKM-1000L,7247,1000,1,1,1
0.845LKM-1200L,7247,1200,1,1,1
0.42LKM-600L,7248,600,1,1,1
0.55LKM-800L,7248,800,1,1,1
0.58LKM-1000L,7248,1000,1,1,1
0.65LKM-1200L,7248,1200,1,1,1
0.546LKM-600L,7248,600,1,1,1
0.715LKM-800L,7248,800,1,1,1
0.754LKM-1000L,7248,1000,1,1,1
0.845LKM-1200L,7248,1200,1,1,1
0.42LKM-600L,7249,600,1,1,1
0.55LKM-800L,7249,800,1,1,1
0.58LKM-1000L,7249,1000,1,1,1
0.65LKM-1200L,7249,1200,1,1,1
0.546LKM-600L,7249,600,1,1,1
0.715LKM-800L,7249,800,1,1,1
0.754LKM-1000L,7249,1000,1,1,1
0.845LKM-1200L,7249,1200,1,1,1
0.42LKM-600L,725,600,1,1,1
0.55LKM-800L,725,800,1,1,1
0.58LKM-1000L,725,1000,1,1,1
0.65LKM-1200L,725,1200,1,1,1
0.546LKM-600L,725,600,1,1,1
0.715LKM-800L,725,800,1,1,1
0.754LKM-1000L,725,1000,1,1,1
0.845LKM-1200L,725,1200,1,1,1
0.42LKM-600L,7250,600,1,1,1
0.55LKM-800L,7250,800,1,1,1
0.58LKM-1000L,7250,1000,1,1,1
0.65LKM-1200L,7250,1200,1,1,1
0.546LKM-600L,7250,600,1,1,1
0.715LKM-800L,7250,800,1,1,1
0.754LKM-1000L,7250,1000,1,1,1
0.845LKM-1200L,7250,1200,1,1,1
0.42LKM-600L,7251,600,1,1,1
0.55LKM-800L,7251,800,1,1,1
0.58LKM-1000L,7251,1000,1,1,1
0.65LKM-1200L,7251,1200,1,1,1
0.546LKM-600L,7251,600,1,1,0
0.715LKM-800L,7251,800,1,1,0
0.754LKM-1000L,7251,1000,1,1,1
0.845LKM-1200L,7251,1200,1,1,1
0.42LKM-600L,7252,600,1,1,1
0.55LKM-800L,7252,800,1,1,1
0.58LKM-1000L,7252,1000,1,1,1
0.65LKM-1200L,7252,1200,1,1,1
0.546LKM-600L,7252,600,1,1,1
0.715LKM-800L,7252,800,1,1,1
0.754LKM-1000L,7252,1000,1,1,1
0.845LKM-1200L,7252,1200,1,1,1
0.42LKM-600L,7253,600,1,1,1
0.55LKM-800L,7253,800,1,1,1
0.58LKM-1000L,7253,1000,1,1,1
0.65LKM-1200L,7253,1200,1,1,1
0.546LKM-600L,7253,600,1,1,1
0.715LKM-800L,7253,800,1,1,1
0.754LKM-1000L,7253,1000,1,1,1
0.845LKM-1200L,7253,1200,1,1,1
0.42LKM-600L,7254,600,1,1,1
0.55LKM-800L,7254,800,1,1,1
0.58LKM-1000L,7254,1000,1,1,1
0.65LKM-1200L,7254,1200,1,1,1
0.546LKM-600L,7254,600,1,1,1
0.715LKM-800L,7254,800,1,1,1
0.754LKM-1000L,7254,1000,1,1,1
0.845LKM-1200L,7254,1200,1,1,1
0.42LKM-600L,7255,600,1,1,1
0.55LKM-800L,7255,800,1,1,1
0.58LKM-1000L,7255,1000,1,1,1
0.65LKM-1200L,7255,1200,1,1,1
0.546LKM-600L,7255,600,1,1,1
0.715LKM-800L,7255,800,1,1,1
0.754LKM-1000L,7255,1000,1,1,1
0.845LKM-1200L,7255,1200,1,1,1
0.42LKM-600L,7256,600,1,1,1
0.55LKM-800L,7256,800,1,1,1
0.58LKM-1000L,7256,1000,1,1,1
0.65LKM-1200L,7256,1200,1,1,1
0.546LKM-600L,7256,600,1,1,1
0.715LKM-800L,7256,800,1,1,1
0.754LKM-1000L,7256,1000,1,1,1
0.845LKM-1200L,7256,1200,1,1,1
0.42LKM-600L,7257,600,1,1,1
0.55LKM-800L,7257,800,1,1,1
0.58LKM-1000L,7257,1000,1,1,1
0.65LKM-1200L,7257,1200,1,1,1
0.546LKM-600L,7257,600,1,1,1
0.715LKM-800L,7257,800,1,1,1
0.754LKM-1000L,7257,1000,1,1,1
0.845LKM-1200L,7257,1200,1,1,1
0.42LKM-600L,7258,600,1,1,1
0.55LKM-800L,7258,800,1,1,1
0.58LKM-1000L,7258,1000,1,1,1
0.65LKM-1200L,7258,1200,1,1,1
0.546LKM-600L,7258,600,1,1,1
0.715LKM-800L,7258,800,1,1,1
0.754LKM-1000L,7258,1000,1,1,1
0.845LKM-1200L,7258,1200,1,1,1
0.42LKM-600L,7259,600,1,1,1
0.55LKM-800L,7259,800,1,1,1
0.58LKM-1000L,7259,1000,1,1,1
0.65LKM-1200L,7259,1200,1,1,1
0.546LKM-600L,7259,600,1,1,1
0.715LKM-800L,7259,800,1,1,1
0.754LKM-1000L,7259,1000,1,1,1
0.845LKM-1200L,7259,1200,1,1,1
0.42LKM-600L,726,600,1,1,1
0.55LKM-800L,726,800,1,1,1
0.58LKM-1000L,726,1000,1,1,1
0.65LKM-1200L,726,1200,1,1,1
0.546LKM-600L,726,600,1,1,1
0.715LKM-800L,726,800,1,1,1
0.754LKM-1000L,726,1000,1,1,1
0.845LKM-1200L,726,1200,1,1,1
0.42LKM-600L,7260,600,1,1,1
0.55LKM-800L,7260,800,1,1,1
0.58LKM-1000L,7260,1000,1,1,1
0.65LKM-1200L,7260,1200,1,1,1
0.546LKM-600L,7260,600,1,1,1
0.715LKM-800L,7260,800,1,1,1
0.754LKM-1000L,7260,1000,1,1,1
0.845LKM-1200L,7260,1200,1,1,1
0.42LKM-600L,7261,600,1,1,1
0.55LKM-800L,7261,800,1,1,1
0.58LKM-1000L,7261,1000,1,1,1
0.65LKM-1200L,7261,1200,1,1,1
0.546LKM-600L,7261,600,1,1,1
0.715LKM-800L,7261,800,1,1,1
0.754LKM-1000L,7261,1000,1,1,1
0.845LKM-1200L,7261,1200,1,1,1
0.42LKM-600L,7262,600,1,1,1
0.55LKM-800L,7262,800,1,1,1
0.58LKM-1000L,7262,1000,1,1,1
0.65LKM-1200L,7262,1200,1,1,1
0.546LKM-600L,7262,600,1,1,1
0.715LKM-800L,7262,800,1,1,1
0.754LKM-1000L,7262,1000,1,1,1
0.845LKM-1200L,7262,1200,1,1,1
0.42LKM-600L,7263,600,1,1,1
0.55LKM-800L,7263,800,1,1,1
0.58LKM-1000L,7263,1000,1,1,1
0.65LKM-1200L,7263,1200,1,1,1
0.546LKM-600L,7263,600,1,1,1
0.715LKM-800L,7263,800,1,1,1
0.754LKM-1000L,7263,1000,1,1,1
0.845LKM-1200L,7263,1200,1,1,1
0.42LKM-600L,7264,600,1,1,1
0.55LKM-800L,7264,800,1,1,1
0.58LKM-1000L,7264,1000,1,1,1
0.65LKM-1200L,7264,1200,1,1,1
0.546LKM-600L,7264,600,1,1,1
0.715LKM-800L,7264,800,1,1,1
0.754LKM-1000L,7264,1000,1,1,1
0.845LKM-1200L,7264,1200,1,1,1
0.42LKM-600L,7265,600,1,1,1
0.55LKM-800L,7265,800,1,1,1
0.58LKM-1000L,7265,1000,1,1,1
0.65LKM-1200L,7265,1200,1,1,1
0.546LKM-600L,7265,600,1,1,1
0.715LKM-800L,7265,800,1,1,1
0.754LKM-1000L,7265,1000,1,1,1
0.845LKM-1200L,7265,1200,1,1,1
0.42LKM-600L,7266,600,1,1,1
0.55LKM-800L,7266,800,1,1,1
0.58LKM-1000L,7266,1000,1,1,1
0.65LKM-1200L,7266,1200,1,1,1
0.546LKM-600L,7266,600,1,1,1
0.715LKM-800L,7266,800,1,1,1
0.754LKM-1000L,7266,1000,1,1,1
0.845LKM-1200L,7266,1200,1,1,1
0.42LKM-600L,7267,600,1,1,1
0.55LKM-800L,7267,800,1,1,1
0.58LKM-1000L,7267,1000,1,1,1
0.65LKM-1200L,7267,1200,1,1,1
0.546LKM-600L,7267,600,1,1,1
0.715LKM-800L,7267,800,1,1,1
0.754LKM-1000L,7267,1000,1,1,1
0.845LKM-1200L,7267,1200,1,1,1
0.42LKM-600L,7268,600,1,1,1
0.55LKM-800L,7268,800,1,1,1
0.58LKM-1000L,7268,1000,1,1,1
0.65LKM-1200L,7268,1200,1,1,1
0.546LKM-600L,7268,600,1,1,1
0.715LKM-800L,7268,800,1,1,1
0.754LKM-1000L,7268,1000,1,1,1
0.845LKM-1200L,7268,1200,1,1,1
0.42LKM-600L,7269,600,1,1,1
0.55LKM-800L,7269,800,1,1,1
0.58LKM-1000L,7269,1000,1,1,1
0.65LKM-1200L,7269,1200,1,1,1
0.546LKM-600L,7269,600,1,1,0
0.715LKM-800L,7269,800,1,1,0
0.754LKM-1000L,7269,1000,1,1,1
0.845LKM-1200L,7269,1200,1,1,1
0.42LKM-600L,727,600,1,1,1
0.55LKM-800L,727,800,1,1,1
0.58LKM-1000L,727,1000,1,1,1
0.65LKM-1200L,727,1200,1,1,1
0.546LKM-600L,727,600,1,1,1
0.715LKM-800L,727,800,1,1,1
0.754LKM-1000L,727,1000,1,1,1
0.845LKM-1200L,727,1200,1,1,1
0.42LKM-600L,7270,600,1,1,1
0.55LKM-800L,7270,800,1,1,1
0.58LKM-1000L,7270,1000,1,1,1
0.65LKM-1200L,7270,1200,1,1,1
0.546LKM-600L,7270,600,1,1,1
0.715LKM-800L,7270,800,1,1,1
0.754LKM-1000L,7270,1000,1,1,1
0.845LKM-1200L,7270,1200,1,1,1
0.42LKM-600L,7271,600,1,1,1
0.55LKM-800L,7271,800,1,1,1
0.58LKM-1000L,7271,1000,1,1,1
0.65LKM-1200L,7271,1200,1,1,1
0.546LKM-600L,7271,600,1,1,1
0.715LKM-800L,7271,800,1,1,1
0.754LKM-1000L,7271,1000,1,1,1
0.845LKM-1200L,7271,1200,1,1,1
0.42LKM-600L,7272,600,1,1,1
0.55LKM-800L,7272,800,1,1,1
0.58LKM-1000L,7272,1000,1,1,1
0.65LKM-1200L,7272,1200,1,1,1
0.546LKM-600L,7272,600,1,1,1
0.715LKM-800L,7272,800,1,1,1
0.754LKM-1000L,7272,1000,1,1,1
0.845LKM-1200L,7272,1200,1,1,1
0.42LKM-600L,7273,600,1,1,1
0.55LKM-800L,7273,800,1,1,1
0.58LKM-1000L,7273,1000,1,1,1
0.65LKM-1200L,7273,1200,1,1,1
0.546LKM-600L,7273,600,1,1,1
0.715LKM-800L,7273,800,1,1,1
0.754LKM-1000L,7273,1000,1,1,1
0.845LKM-1200L,7273,1200,1,1,1
0.42LKM-600L,7274,600,1,1,1
0.55LKM-800L,7274,800,1,1,1
0.58LKM-1000L,7274,1000,1,1,1
0.65LKM-1200L,7274,1200,1,1,1
0.546LKM-600L,7274,600,1,1,1
0.715LKM-800L,7274,800,1,1,1
0.754LKM-1000L,7274,1000,1,1,1
0.845LKM-1200L,7274,1200,1,1,1
0.42LKM-600L,7275,600,1,1,1
0.55LKM-800L,7275,800,1,1,1
0.58LKM-1000L,7275,1000,1,1,1
0.65LKM-1200L,7275,1200,1,1,1
0.546LKM-600L,7275,600,1,1,1
0.715LKM-800L,7275,800,1,1,1
0.754LKM-1000L,7275,1000,1,1,1
0.845LKM-1200L,7275,1200,1,1,1
0.42LKM-600L,7276,600,1,1,1
0.55LKM-800L,7276,800,1,1,1
0.58LKM-1000L,7276,1000,1,1,1
0.65LKM-1200L,7276,1200,1,1,1
0.546LKM-600L,7276,600,1,1,1
0.715LKM-800L,7276,800,1,1,1
0.754LKM-1000L,7276,1000,1,1,1
0.845LKM-1200L,7276,1200,1,1,1
0.42LKM-600L,7277,600,1,1,1
0.55LKM-800L,7277,800,1,1,1
0.58LKM-1000L,7277,1000,1,1,1
0.65LKM-1200L,7277,1200,1,1,1
0.546LKM-600L,7277,600,1,1,1
0.715LKM-800L,7277,800,1,1,1
0.754LKM-1000L,7277,1000,1,1,1
0.845LKM-1200L,7277,1200,1,1,1
0.42LKM-600L,7278,600,1,1,1
0.55LKM-800L,7278,800,1,1,1
0.58LKM-1000L,7278,1000,1,1,1
0.65LKM-1200L,7278,1200,1,1,1
0.546LKM-600L,7278,600,1,1,1
0.715LKM-800L,7278,800,1,1,1
0.754LKM-1000L,7278,1000,1,1,1
0.845LKM-1200L,7278,1200,1,1,1
0.42LKM-600L,7279,600,1,1,1
0.55LKM-800L,7279,800,1,1,1
0.58LKM-1000L,7279,1000,1,1,1
0.65LKM-1200L,7279,1200,1,1,1
0.546LKM-600L,7279,600,1,1,1
0.715LKM-800L,7279,800,1,1,1
0.754LKM-1000L,7279,1000,1,1,1
0.845LKM-1200L,7279,1200,1,1,1
0.42LKM-600L,728,600,1,1,1
0.55LKM-800L,728,800,1,1,1
0.58LKM-1000L,728,1000,1,1,1
0.65LKM-1200L,728,1200,1,1,1
0.546LKM-600L,728,600,1,1,1
0.715LKM-800L,728,800,1,1,1
0.754LKM-1000L,728,1000,1,1,1
0.845LKM-1200L,728,1200,1,1,1
0.42LKM-600L,7280,600,1,1,1
0.55LKM-800L,7280,800,1,1,1
0.58LKM-1000L,7280,1000,1,1,1
0.65LKM-1200L,7280,1200,1,1,1
0.546LKM-600L,7280,600,1,1,1
0.715LKM-800L,7280,800,1,1,1
0.754LKM-1000L,7280,1000,1,1,1
0.845LKM-1200L,7280,1200,1,1,1
0.42LKM-600L,7281,600,1,1,1
0.55LKM-800L,7281,800,1,1,1
0.58LKM-1000L,7281,1000,1,1,1
0.65LKM-1200L,7281,1200,1,1,1
0.546LKM-600L,7281,600,1,1,1
0.715LKM-800L,7281,800,1,1,1
0.754LKM-1000L,7281,1000,1,1,1
0.845LKM-1200L,7281,1200,1,1,1
0.42LKM-600L,7282,600,1,1,1
0.55LKM-800L,7282,800,1,1,1
0.58LKM-1000L,7282,1000,1,1,1
0.65LKM-1200L,7282,1200,1,1,1
0.546LKM-600L,7282,600,1,1,1
0.715LKM-800L,7282,800,1,1,1
0.754LKM-1000L,7282,1000,1,1,1
0.845LKM-1200L,7282,1200,1,1,1
0.42LKM-600L,7283,600,1,1,1
0.55LKM-800L,7283,800,1,1,1
0.58LKM-1000L,7283,1000,1,1,1
0.65LKM-1200L,7283,1200,1,1,1
0.546LKM-600L,7283,600,1,1,1
0.715LKM-800L,7283,800,1,1,1
0.754LKM-1000L,7283,1000,1,1,1
0.845LKM-1200L,7283,1200,1,1,1
0.42LKM-600L,7284,600,1,1,1
0.55LKM-800L,7284,800,1,1,1
0.58LKM-1000L,7284,1000,1,1,1
0.65LKM-1200L,7284,1200,1,1,1
0.546LKM-600L,7284,600,1,1,0
0.715LKM-800L,7284,800,1,1,0
0.754LKM-1000L,7284,1000,1,1,1
0.845LKM-1200L,7284,1200,1,1,1
0.42LKM-600L,7285,600,1,1,1
0.55LKM-800L,7285,800,1,1,1
0.58LKM-1000L,7285,1000,1,1,1
0.65LKM-1200L,7285,1200,1,1,1
0.546LKM-600L,7285,600,1,1,1
0.715LKM-800L,7285,800,1,1,1
0.754LKM-1000L,7285,1000,1,1,1
0.845LKM-1200L,7285,1200,1,1,1
0.42LKM-600L,7286,600,1,1,1
0.55LKM-800L,7286,800,1,1,1
0.58LKM-1000L,7286,1000,1,1,1
0.65LKM-1200L,7286,1200,1,1,1
0.546LKM-600L,7286,600,1,1,1
0.715LKM-800L,7286,800,1,1,1
0.754LKM-1000L,7286,1000,1,1,1
0.845LKM-1200L,7286,1200,1,1,1
0.42LKM-600L,7287,600,1,1,1
0.55LKM-800L,7287,800,1,1,1
0.58LKM-1000L,7287,1000,1,1,1
0.65LKM-1200L,7287,1200,1,1,1
0.546LKM-600L,7287,600,1,1,1
0.715LKM-800L,7287,800,1,1,1
0.754LKM-1000L,7287,1000,1,1,1
0.845LKM-1200L,7287,1200,1,1,1
0.42LKM-600L,7288,600,1,1,1
0.55LKM-800L,7288,800,1,1,1
0.58LKM-1000L,7288,1000,1,1,1
0.65LKM-1200L,7288,1200,1,1,1
0.546LKM-600L,7288,600,1,1,0
0.715LKM-800L,7288,800,1,1,0
0.754LKM-1000L,7288,1000,1,1,1
0.845LKM-1200L,7288,1200,1,1,1
0.42LKM-600L,7289,600,1,1,1
0.55LKM-800L,7289,800,1,1,1
0.58LKM-1000L,7289,1000,1,1,1
0.65LKM-1200L,7289,1200,1,1,1
0.546LKM-600L,7289,600,1,1,1
0.715LKM-800L,7289,800,1,1,1
0.754LKM-1000L,7289,1000,1,1,1
0.845LKM-1200L,7289,1200,1,1,1
0.42LKM-600L,729,600,1,1,1
0.55LKM-800L,729,800,1,1,1
0.58LKM-1000L,729,1000,1,1,1
0.65LKM-1200L,729,1200,1,1,1
0.546LKM-600L,729,600,1,1,1
0.715LKM-800L,729,800,1,1,1
0.754LKM-1000L,729,1000,1,1,1
0.845LKM-1200L,729,1200,1,1,1
0.42LKM-600L,7290,600,1,1,1
0.55LKM-800L,7290,800,1,1,1
0.58LKM-1000L,7290,1000,1,1,1
0.65LKM-1200L,7290,1200,1,1,1
0.546LKM-600L,7290,600,1,1,1
0.715LKM-800L,7290,800,1,1,1
0.754LKM-1000L,7290,1000,1,1,1
0.845LKM-1200L,7290,1200,1,1,1
0.42LKM-600L,7291,600,1,1,1
0.55LKM-800L,7291,800,1,1,1
0.58LKM-1000L,7291,1000,1,1,1
0.65LKM-1200L,7291,1200,1,1,1
0.546LKM-600L,7291,600,1,1,1
0.715LKM-800L,7291,800,1,1,1
0.754LKM-1000L,7291,1000,1,1,1
0.845LKM-1200L,7291,1200,1,1,1
0.42LKM-600L,7292,600,1,1,1
0.55LKM-800L,7292,800,1,1,1
0.58LKM-1000L,7292,1000,1,1,1
0.65LKM-1200L,7292,1200,1,1,1
0.546LKM-600L,7292,600,1,1,1
0.715LKM-800L,7292,800,1,1,1
0.754LKM-1000L,7292,1000,1,1,1
0.845LKM-1200L,7292,1200,1,1,1
0.42LKM-600L,7293,600,1,1,1
0.55LKM-800L,7293,800,1,1,1
0.58LKM-1000L,7293,1000,1,1,1
0.65LKM-1200L,7293,1200,1,1,1
0.546LKM-600L,7293,600,1,1,1
0.715LKM-800L,7293,800,1,1,1
0.754LKM-1000L,7293,1000,1,1,1
0.845LKM-1200L,7293,1200,1,1,1
0.42LKM-600L,7294,600,1,1,1
0.55LKM-800L,7294,800,1,1,1
0.58LKM-1000L,7294,1000,1,1,1
0.65LKM-1200L,7294,1200,1,1,1
0.546LKM-600L,7294,600,1,1,1
0.715LKM-800L,7294,800,1,1,1
0.754LKM-1000L,7294,1000,1,1,1
0.845LKM-1200L,7294,1200,1,1,1
0.42LKM-600L,7295,600,1,1,1
0.55LKM-800L,7295,800,1,1,1
0.58LKM-1000L,7295,1000,1,1,1
0.65LKM-1200L,7295,1200,1,1,1
0.546LKM-600L,7295,600,1,1,1
0.715LKM-800L,7295,800,1,1,1
0.754LKM-1000L,7295,1000,1,1,1
0.845LKM-1200L,7295,1200,1,1,1
0.42LKM-600L,7296,600,1,1,1
0.55LKM-800L,7296,800,1,1,1
0.58LKM-1000L,7296,1000,1,1,1
0.65LKM-1200L,7296,1200,1,1,1
0.546LKM-600L,7296,600,1,1,1
0.715LKM-800L,7296,800,1,1,1
0.754LKM-1000L,7296,1000,1,1,1
0.845LKM-1200L,7296,1200,1,1,1
0.42LKM-600L,7297,600,1,1,1
0.55LKM-800L,7297,800,1,1,1
0.58LKM-1000L,7297,1000,1,1,1
0.65LKM-1200L,7297,1200,1,1,1
0.546LKM-600L,7297,600,1,1,0
0.715LKM-800L,7297,800,1,1,0
0.754LKM-1000L,7297,1000,1,1,1
0.845LKM-1200L,7297,1200,1,1,1
0.42LKM-600L,7298,600,1,1,1
0.55LKM-800L,7298,800,1,1,1
0.58LKM-1000L,7298,1000,1,1,1
0.65LKM-1200L,7298,1200,1,1,1
0.546LKM-600L,7298,600,1,1,1
0.715LKM-800L,7298,800,1,1,1
0.754LKM-1000L,7298,1000,1,1,1
0.845LKM-1200L,7298,1200,1,1,1
0.42LKM-600L,7299,600,1,1,1
0.55LKM-800L,7299,800,1,1,1
0.58LKM-1000L,7299,1000,1,1,1
0.65LKM-1200L,7299,1200,1,1,1
0.546LKM-600L,7299,600,1,1,1
0.715LKM-800L,7299,800,1,1,1
0.754LKM-1000L,7299,1000,1,1,1
0.845LKM-1200L,7299,1200,1,1,1
0.42LKM-600L,73,600,1,1,1
0.55LKM-800L,73,800,1,1,1
0.58LKM-1000L,73,1000,1,1,1
0.65LKM-1200L,73,1200,1,1,1
0.546LKM-600L,73,600,1,1,1
0.715LKM-800L,73,800,1,1,1
0.754LKM-1000L,73,1000,1,1,1
0.845LKM-1200L,73,1200,1,1,1
0.42LKM-600L,730,600,1,1,1
0.55LKM-800L,730,800,1,1,1
0.58LKM-1000L,730,1000,1,1,1
0.65LKM-1200L,730,1200,1,1,1
0.546LKM-600L,730,600,1,1,0
0.715LKM-800L,730,800,1,1,0
0.754LKM-1000L,730,1000,1,1,1
0.845LKM-1200L,730,1200,1,1,1
0.42LKM-600L,7300,600,1,1,1
0.55LKM-800L,7300,800,1,1,1
0.58LKM-1000L,7300,1000,1,1,1
0.65LKM-1200L,7300,1200,1,1,1
0.546LKM-600L,7300,600,1,1,1
0.715LKM-800L,7300,800,1,1,1
0.754LKM-1000L,7300,1000,1,1,1
0.845LKM-1200L,7300,1200,1,1,1
0.42LKM-600L,7301,600,1,1,1
0.55LKM-800L,7301,800,1,1,1
0.58LKM-1000L,7301,1000,1,1,1
0.65LKM-1200L,7301,1200,1,1,1
0.546LKM-600L,7301,600,1,1,1
0.715LKM-800L,7301,800,1,1,1
0.754LKM-1000L,7301,1000,1,1,1
0.845LKM-1200L,7301,1200,1,1,1
0.42LKM-600L,7302,600,1,1,1
0.55LKM-800L,7302,800,1,1,1
0.58LKM-1000L,7302,1000,1,1,1
0.65LKM-1200L,7302,1200,1,1,1
0.546LKM-600L,7302,600,1,1,1
0.715LKM-800L,7302,800,1,1,1
0.754LKM-1000L,7302,1000,1,1,1
0.845LKM-1200L,7302,1200,1,1,1
0.42LKM-600L,7303,600,1,1,1
0.55LKM-800L,7303,800,1,1,1
0.58LKM-1000L,7303,1000,1,1,1
0.65LKM-1200L,7303,1200,1,1,1
0.546LKM-600L,7303,600,1,1,0
0.715LKM-800L,7303,800,1,1,0
0.754LKM-1000L,7303,1000,1,1,1
0.845LKM-1200L,7303,1200,1,1,1
0.42LKM-600L,7304,600,1,1,1
0.55LKM-800L,7304,800,1,1,1
0.58LKM-1000L,7304,1000,1,1,1
0.65LKM-1200L,7304,1200,1,1,1
0.546LKM-600L,7304,600,1,1,0
0.715LKM-800L,7304,800,1,1,0
0.754LKM-1000L,7304,1000,1,1,1
0.845LKM-1200L,7304,1200,1,1,1
0.42LKM-600L,7305,600,1,1,1
0.55LKM-800L,7305,800,1,1,1
0.58LKM-1000L,7305,1000,1,1,1
0.65LKM-1200L,7305,1200,1,1,1
0.546LKM-600L,7305,600,1,1,1
0.715LKM-800L,7305,800,1,1,1
0.754LKM-1000L,7305,1000,1,1,1
0.845LKM-1200L,7305,1200,1,1,1
0.42LKM-600L,7306,600,1,1,1
0.55LKM-800L,7306,800,1,1,1
0.58LKM-1000L,7306,1000,1,1,1
0.65LKM-1200L,7306,1200,1,1,1
0.546LKM-600L,7306,600,1,1,1
0.715LKM-800L,7306,800,1,1,1
0.754LKM-1000L,7306,1000,1,1,1
0.845LKM-1200L,7306,1200,1,1,1
0.42LKM-600L,7307,600,1,1,1
0.55LKM-800L,7307,800,1,1,1
0.58LKM-1000L,7307,1000,1,1,1
0.65LKM-1200L,7307,1200,1,1,1
0.546LKM-600L,7307,600,1,1,0
0.715LKM-800L,7307,800,1,1,0
0.754LKM-1000L,7307,1000,1,1,1
0.845LKM-1200L,7307,1200,1,1,1
0.42LKM-600L,7308,600,1,1,1
0.55LKM-800L,7308,800,1,1,1
0.58LKM-1000L,7308,1000,1,1,1
0.65LKM-1200L,7308,1200,1,1,1
0.546LKM-600L,7308,600,1,1,1
0.715LKM-800L,7308,800,1,1,1
0.754LKM-1000L,7308,1000,1,1,1
0.845LKM-1200L,7308,1200,1,1,1
0.42LKM-600L,7309,600,1,1,1
0.55LKM-800L,7309,800,1,1,1
0.58LKM-1000L,7309,1000,1,1,1
0.65LKM-1200L,7309,1200,1,1,1
0.546LKM-600L,7309,600,1,1,1
0.715LKM-800L,7309,800,1,1,1
0.754LKM-1000L,7309,1000,1,1,1
0.845LKM-1200L,7309,1200,1,1,1
0.42LKM-600L,731,600,1,1,1
0.55LKM-800L,731,800,1,1,1
0.58LKM-1000L,731,1000,1,1,1
0.65LKM-1200L,731,1200,1,1,1
0.546LKM-600L,731,600,1,1,1
0.715LKM-800L,731,800,1,1,1
0.754LKM-1000L,731,1000,1,1,1
0.845LKM-1200L,731,1200,1,1,1
0.42LKM-600L,7310,600,1,1,1
0.55LKM-800L,7310,800,1,1,1
0.58LKM-1000L,7310,1000,1,1,1
0.65LKM-1200L,7310,1200,1,1,1
0.546LKM-600L,7310,600,1,1,1
0.715LKM-800L,7310,800,1,1,1
0.754LKM-1000L,7310,1000,1,1,1
0.845LKM-1200L,7310,1200,1,1,1
0.42LKM-600L,7311,600,1,1,1
0.55LKM-800L,7311,800,1,1,1
0.58LKM-1000L,7311,1000,1,1,1
0.65LKM-1200L,7311,1200,1,1,1
0.546LKM-600L,7311,600,1,1,1
0.715LKM-800L,7311,800,1,1,1
0.754LKM-1000L,7311,1000,1,1,1
0.845LKM-1200L,7311,1200,1,1,1
0.42LKM-600L,7312,600,1,1,1
0.55LKM-800L,7312,800,1,1,1
0.58LKM-1000L,7312,1000,1,1,1
0.65LKM-1200L,7312,1200,1,1,1
0.546LKM-600L,7312,600,1,1,1
0.715LKM-800L,7312,800,1,1,1
0.754LKM-1000L,7312,1000,1,1,1
0.845LKM-1200L,7312,1200,1,1,1
0.42LKM-600L,7313,600,1,1,1
0.55LKM-800L,7313,800,1,1,1
0.58LKM-1000L,7313,1000,1,1,1
0.65LKM-1200L,7313,1200,1,1,1
0.546LKM-600L,7313,600,1,1,1
0.715LKM-800L,7313,800,1,1,1
0.754LKM-1000L,7313,1000,1,1,1
0.845LKM-1200L,7313,1200,1,1,1
0.42LKM-600L,7314,600,1,1,1
0.55LKM-800L,7314,800,1,1,1
0.58LKM-1000L,7314,1000,1,1,1
0.65LKM-1200L,7314,1200,1,1,1
0.546LKM-600L,7314,600,1,1,1
0.715LKM-800L,7314,800,1,1,1
0.754LKM-1000L,7314,1000,1,1,1
